"date","text_clean","WordCount","SentimentGI","state"
2017-04-19,"sometimes  delayed   airport     find  wall  plants ",6,-0.166666666666667,"AL"
2017-04-19,"sb187 engross criminal procedure appeals  capital punishment reduce appeal time fair justice act ",12,0.166666666666667,"AL"
2017-04-18,"stories   road  reverse commute   border  georgia  stopped  blakely ",8,0,"AL"
2017-04-18,"need custom border patterns   mosaics   ",5,-0.2,"AL"
2017-04-18,"still  pending videos  make sure  check   new videos  finessewall  ",9,0,"AL"
2017-04-18,"fish   wall simplertimes shadows  light newnan scout  tanks ",8,0,"AL"
2017-04-18,"finessewall tg  ie e   dance moves   shoutout ",4,0.25,"AL"
2017-04-17," backwardsforwards w bwaller12 finessewall tag  friends  ",5,0.2,"AL"
2017-04-17,"  jennifer coggin art  wait  get    wall ",6,-0.166666666666667,"AL"
2017-04-17,"finessewall bwaller12  litdances2017 trendingdances populardancetrends ",5,0,"AL"
2017-04-17,"woke   finessewall  bwaller12 repost  entertainment ",5,0.2,"AL"
2017-04-16,"mask  forking mask  bwaller12 finessewall repost backwardsforwards  bruhcuz ",8,0,"AL"
2017-04-16,"tophandsports tophand12u determined gavinthewallharvey gthewall thehammer76  ",6,0,"AL"
2017-04-16,"crossing  first state   way  tuskegee university al border ",7,0,"AL"
2017-04-16,"happy easter   james gang  martin lake ",6,0.166666666666667,"AL"
2017-04-16,"ll finessewall bwaller12   enjoyed  follow     ",4,0.25,"AL"
2017-04-15,"bwaller12 finessewall  brothers activity center ",5,0.2,"AL"
2017-04-15,"  enjoyed  follow      bwaller12 finessewall ",4,0.25,"AL"
2017-04-14,"owen   wall  ultimate trampoline arena ",5,0,"AL"
2017-04-14,"live  5  finessewall   bwaller12   mine  entertainment ",5,0.2,"AL"
2017-04-14,"todays special   border tater  freshly baked potato topped  cheese chili  ",10,0.2,"AL"
2017-04-14,"sb372 new unmanned aircraft systems  drones use  prohibited  certain conditions criminal penalties  ",11,-0.0909090909090909,"AL"
2017-04-14,"hb453 engross madison co beer tax proceeds distribution senior citizens prescription drug program funded ",12,-0.0833333333333333,"AL"
2017-04-13,"welcome   gang willie  wait    meet  ",5,0.2,"AL"
2017-04-12,"newest brewery   wall   michigan come try  dirty bastard rbaus pc pils  ",10,-0.2,"AL"
2017-04-12,"clay deputies make animal cruelty drug arrests ",7,-0.142857142857143,"AL"
2017-04-12,"hb498 new unmanned aircraft systems  drones use  prohibited  certain conditions criminal penalties  ",11,-0.0909090909090909,"AL"
2017-04-12,"hb497 new criminal sex offenders  age 21 sex offenses  child 12 years  age  younger surgical c ",12,-0.25,"AL"
2017-04-12,"hb203 engross schedule  controlled substances fentanyl  fentanyl analogues included criminal penalties fo ",10,-0.1,"AL"
2017-04-10,"gonna make mexico great  also ",5,0.2,"AL"
2017-04-10," know    st vincents hospital      wall ",4,0.5,"AL"
2017-04-10," know    st vincents hospital      wall ",4,0.5,"AL"
2017-04-09,"resort mexico elmo well im intrigued ",5,0.4,"AL"
2017-04-09,"    peostill tryna get moe thaygz mixtapeontheway ga border ",7,-0.142857142857143,"AL"
2017-04-08,"soccer stadiums  mexico football stadiums   us",5,0,"AL"
2017-04-08,"   throw canada  mexico   mix rio tinto gets knocked way   ladder",10,-0.4,"AL"
2017-04-08,"  looking   buyer  3086 border creek road crestview fl realestate ",7,0,"AL"
2017-04-08,"sb363 new drug tests falsification  crime established sale  synthestic urine crime established  exc ",12,0,"AL"
2017-04-07,"reaction media  bowe inc present t  hustle gang tour friday april 28th sloss ",11,-0.0909090909090909,"AL"
2017-04-07,"reaction media  bowe inc present t  hustle gang tour friday april 28th sloss ",11,-0.0909090909090909,"AL"
2017-04-07,"reaction media  bowe inc present t  hustle gang tour friday april 28th sloss ",11,-0.0909090909090909,"AL"
2017-04-07,"prom 2017   gang  york farms ",4,0,"AL"
2017-04-07,"hb466 new sports shooting ranges clarifying immunity  civil liability  criminal prosecution  operat ",11,-0.0909090909090909,"AL"
2017-04-07," auburn tigers will square    auburn tigers   annual day football game tomorrow ll win gang  say  tigers",15,0.2,"AL"
2017-04-07,"wall ball circuit song 100 shots  young dolph  birmingham ",8,0,"AL"
2017-04-06,"hb279 engross expungement  criminal records expanded  include  felony offenses subject   successful  ",10,-0.2,"AL"
2017-04-06," perfect wall accessory   dorm room  clothes pin photo holder will help  share ",12,0.25,"AL"
2017-04-05,"spotr 7 miles sw  heflin al 2117 utc  rotating wall cloudlarge wall cloud 1 mile   southwest",11,0,"AL"
2017-04-05,"barrier wall  divider cleared  65  exit 173 sr 152 northern blvd",7,-0.285714285714286,"AL"
2017-04-05,"spotr 5 miles se  alabaster al 1716 utc rotating wall cloudbroad rotation near shelby airfield",11,0,"AL"
2017-04-05,"hb453 new madison co beer tax proceeds distribution senior citizens prescription drug program funded fun ",13,-0.0769230769230769,"AL"
2017-04-05,"spotr 5 miles sw  montgomery al 1517 utc rotating wall cloudweakly rotating wall cloud near 65  blvd lowering persist",14,-0.0714285714285714,"AL"
2017-04-05,"new moderncarbine rifles   new gun wall   ms freedom modernoutfitters ",8,0,"AL"
2017-04-04," communicate    tonight   sound wall  opelika al  great ",6,0.5,"AL"
2017-04-04,"almost  good   orange wall pic  bar  kitchen ",7,0,"AL"
2017-04-03,"   wapo  first reported  story  trump threatened  invade mexico wasnt ",9,-0.222222222222222,"AL"
2017-04-03,"barrier wall  divider  65 n  exit 173 sr 152 northern blvd",6,-0.5,"AL"
2017-04-02,"conquered  first rock wall  highpointbirmingham thanks   help michaelisms ",8,0.25,"AL"
2017-04-02,"arrested   result  routine traffic stops   many drug traffickers  caught   forgot  signal",11,0,"AL"
2017-04-02,"two cups toast    gang bahamamama  sigma fraternity  university  alabama ",9,0,"AL"
2017-04-01,"see  virtual tour   listing  3086 border creek road crestview fl realestate ",9,0,"AL"
2017-03-31,"birmingham bike  eric johnson  can find   erics metal wall art  ",10,0.1,"AL"
2017-03-31,"gang    fan  atlanta athens   top five southern town atlanta  way  many people",12,0,"AL"
2017-03-29,"soitgoes yeah  last time  annexed  bunch  mexico turned  pretty well  think",11,0.0909090909090909,"AL"
2017-03-29," old gang  back together    fun unexpected night  davidson chophouse ",9,0.111111111111111,"AL"
2017-03-29,"  go easy  unfrozen caveman drug dealers  festival must  frightened  confused  ",9,0,"AL"
2017-03-29,"sneaker gang iheartnikemetcons niketraining nikemetconclub stopexercising starttraining ",7,0,"AL"
2017-03-28,"squats low  rock climbing wall high lol  trampoline park ",9,-0.111111111111111,"AL"
2017-03-28,"rustic doublesided  mobile prayer wall    prayers   city  ",7,0.142857142857143,"AL"
2017-03-26,"happy 8th birthday wally wall  glad  threw   list  prerequisites  males  ",9,0.222222222222222,"AL"
2017-03-25,"tallapoosariver near  georgiaalabama state line rivers georgia trainviews ga border ",9,0.111111111111111,"AL"
2017-03-25," coffee shop  complete without  wise words   coach hanging   wall  ",9,0.111111111111111,"AL"
2017-03-25,"process  week  focussed   14 wall handcut adhesivevinyl walldrawing ",7,0,"AL"
2017-03-25,"made  emotional seeing  girl trinidad name   wall rip guryl imu allot fly ",12,-0.0833333333333333,"AL"
2017-03-24," think    get  photo   wall madison",5,-0.2,"AL"
2017-03-23," also    deserted  imperial academy  became  criminal   needed  new name",9,-0.333333333333333,"AL"
2017-03-23,"new rock wall going  today creating  space   new pool shoemakerpools ",9,0.111111111111111,"AL"
2017-03-22,"ahh  statler brothers lesser known bside shit   wall ",8,0.125,"AL"
2017-03-20,"back   homeland alabamanotauburn dontgetittwisted ga border ",5,0.2,"AL"
2017-03-19,"   watchers   wall  martin ",3,0,"AL"
2017-03-18,"174   books     repeat  164 13 min amrap 55 deadlifts 155 55 wall ",6,0,"AL"
2017-03-17,"    way 6th grade lpatlanta choir band ga border ",6,0,"AL"
2017-03-17,"cant happen  large sum  cash  carried   drug runner  example",9,0,"AL"
2017-03-17,"  point  civil forfeiture    person arrested    actual owner   property  criminal forfeiture",10,0,"AL"
2017-03-17," makes sense though   consider   designed   used  organized crime  drug trafficking",10,0.3,"AL"
2017-03-16,"hb142 enroll criminal procedure law enforcement agencies parental consent required  use minor   confiden ",12,0.0833333333333333,"AL"
2017-03-15,"greensboro gang takeover  projecthsf   success yesterday  organized activities  ",8,0.25,"AL"
2017-03-14,"macrame wall hangings  big  year  dorm decor   great collection check    ",10,0.1,"AL"
2017-03-14,"hodges helping us setup  led wall leadingbyexample led2k17    highlands ",8,0,"AL"
2017-03-14,"mirror mirror   wall   brattiest cat   georgie    drank   ",7,0,"AL"
2017-03-14,"mirror mirror   wall   brattiest cat   georgie    drank   ",7,0,"AL"
2017-03-13," old led wall   new wall starts soon led2k17    highlands ",9,0,"AL"
2017-03-13,"watchers   wall sigma nikon nikonphoto nikonphotography ",6,0,"AL"
2017-03-11,"fantastic food  sweet quotes   wall auburn  awesome geauxtigers wareagle  ",9,0.222222222222222,"AL"
2017-03-11,"  used   two  three printed pages full    probably still   wall posters somewhere",11,0.272727272727273,"AL"
2017-03-10,"keep pushing even though  feel like  hit  brick wall ",9,0,"AL"
2017-03-10,"former cefofcentralalabama missionary working  mexico ",5,0,"AL"
2017-03-09," literal wall  doughnuts    highlands greystone campus ",6,0,"AL"
2017-03-09,"mycoplasma  smallest living cell  completely lacks  cell wall  can survive without ",11,0.181818181818182,"AL"
2017-03-08," headboard cushions  now  headboard cushions easily velcro   wall working   ",9,0,"AL"
2017-03-08,"cusa2017 sportsmanias  gangs   bjcc  arena ",5,0,"AL"
2017-03-08,"now   wall hanger vscocam  college  florida ",6,0,"AL"
2017-03-08,"hit south   border  newnan ga  show  homeboy omar  love   birthday  ",9,0,"AL"
2017-03-08," going  tonight   y come    boy    gang  ",4,0.25,"AL"
2017-03-07,"yeah  strange    people insist  hes equating european immigration  slave importation hes ",11,0.181818181818182,"AL"
2017-03-07,"announcing t troubleman31 hustle gang tour  sloss furnaces  fri 428 tickets  sale ",10,-0.1,"AL"
2017-03-06,"calling  immigrants  factually correct forced immigration  still immigration",8,0.25,"AL"
2017-03-06," probably stereotype   label    drug dealer      told   ",6,0,"AL"
2017-03-06,"headshot last   3   pinknude wall  found    ",5,0,"AL"
2017-03-06,"maybe  make america great   just meant make  internet unusable   brother mission accomplished",12,0.333333333333333,"AL"
2017-03-04," ejis museum  montgomery    imposing wall commemorating    brutally ",7,-0.142857142857143,"AL"
2017-03-03,"georgia girl     georgia border line ",5,0,"AL"
2017-03-02,"oh  places  go  always  favorite  still love   quote    wall ",7,0.285714285714286,"AL"
2017-03-02,"well gang   comes    classic final showdown  coach whatshisnames missouri tigers",10,0.3,"AL"
2017-03-01,"  hilarious lol    answers  get  math workshop     wall  ",7,0,"AL"
2017-03-01,"    loved one  taken  drug bad drug  suffered  heart attack  died  taking bad drug call now bitchhowifimdead",16,-0.125,"AL"
2017-02-27,"joint drug task force hits ground running ",7,-0.142857142857143,"AL"
2017-02-27,"shorter john wall  expect preferential treatment   make  money   guys ",9,0,"AL"
2017-02-26,"1 beat  2 billie jean 3 thriller 4 smooth criminal 5 say youll   ",8,-0.25,"AL"
2017-02-26,"1 white collar practice 2 policing seminar 3 crim pro 4 criminal law 5 civil procedure 564 contracts ",12,0.25,"AL"
2017-02-26,"lunar landing exhibit pearlington mississippi mississippi alabama border last week  way  ",11,0,"AL"
2017-02-26,"    wall grayson  allowed  anymore  sigma ",5,0.2,"AL"
2017-02-26,"  walk  halftime  downtown auburn      wall aoauburn donttreadonme ",7,0,"AL"
2017-02-25,"   criminal libel statutes though",4,-0.25,"AL"
2017-02-25," old school drug store lunch hugginmollys  mollys ",7,0,"AL"
2017-02-25," except   weird thing  wanting potus  unilaterally declare federal drug laws unconstitutional",11,-0.0909090909090909,"AL"
2017-02-25,"meet    whole gang  skkynightclub tonight 800   best twerker tellytellz ",8,0.25,"AL"
2017-02-24,"hb306 new attorneys encouraging litigation criminal penalties increased secs 34324 34335 d ",8,0,"AL"
2017-02-24,"drug laws  pretty much  classic scalia stupid  constitutional",8,0.25,"AL"
2017-02-24," found  cert  new hampshire   patch wall    cdp   recovery zone  ",9,0,"AL"
2017-02-23,"easing restrictions  legal immigration  also help",6,0.166666666666667,"AL"
2017-02-23,"birmingham al getting  lil feel  great gatsby   wall ",7,0,"AL"
2017-02-23," beat hole   wall barbq joints webbs231bbq alabama travel  231 bar b q ",9,-0.111111111111111,"AL"
2017-02-22,"drug buy   neighborhood market  montgomery al",5,0.2,"AL"
2017-02-22,"finally got  numbers   wall  county high school ",7,0,"AL"
2017-02-22,"hb279 new expungement  criminal records expanded  include  felony offenses subject   successful mali ",11,-0.181818181818182,"AL"
2017-02-22,"  supreme court said  federal immigration law preempts  state law",9,0.555555555555556,"AL"
2017-02-22,"tune  sec network now  marvel    gang  five 18yearolds can turn  3point lead   30point loss  just 20 minutes",16,-0.0625,"AL"
2017-02-22,"missin  gang today    throwback  highschool ",5,0,"AL"
2017-02-21,"sb225 new pharmacy state board  inspectors renamed investigators maximum fees increased frequency  drug ",12,0.0833333333333333,"AL"
2017-02-21,"  wall    floor dunks dunk basketball slamtastic harlemwizards ",7,-0.142857142857143,"AL"
2017-02-21,"make america great  trump supporters check   shop today  support small business ",11,0.272727272727273,"AL"
2017-02-21,"barrier wall  divider cleared  65  exit 262a 16th st",5,-0.4,"AL"
2017-02-21,"barrier wall  divider cleared  65  6th ave n",5,-0.2,"AL"
2017-02-21,"   circumstances   makes sense like    manpower shortages along  border ",8,0.125,"AL"
2017-02-21,"thats   think immigration enforcement   limited  employment contexts  criminals",8,-0.375,"AL"
2017-02-21,"ah thats one   things  troubles     immigration enforcementracial profiling  almost inevitable",9,-0.111111111111111,"AL"
2017-02-21,"click  link   bio  ayem  pm gang sht  soundcloud now movement ",9,0,"AL"
2017-02-21,"thank  cj robinson  chilton co gop    tonight good discussion  criminal ",8,0.25,"AL"
2017-02-21," beauty  featured   southernbridalfaire  now hangs   wall   home  ",7,0,"AL"
2017-02-20,"make america great  trump supporters check   shop today  support small business ",11,0.272727272727273,"AL"
2017-02-20,"  way  know   describe   girl gang idk  weird   west ",8,0,"AL"
2017-02-19," much better      coolio   drug dealer rated r ",6,0.166666666666667,"AL"
2017-02-19,"y come see    cat daddy   rest   gang  evening  waverly ",8,0.25,"AL"
2017-02-19," like  really small gang disisdafam ",5,0.2,"AL"
2017-02-19," gangs   meredithsawsparks  alabama ",3,0,"AL"
2017-02-19,"one   favorite aspects   marriage conference  definitely  great wall  unlimited ",9,0.666666666666667,"AL"
2017-02-18," make america great  wesley shouts   groupon seats   third tier eric grins",11,0.0909090909090909,"AL"
2017-02-18,"  wall    floor basketball dunks bestdunkers slamtastic harlemwizards  ",7,-0.142857142857143,"AL"
2017-02-18," hear   going  wish   gang",3,0,"AL"
2017-02-18,"hb260 new criminal procedure new classes  capital offense reduce appeal time fair justice act ",13,0.0769230769230769,"AL"
2017-02-17," newly expanded workout wall  just added cize  next week  printed   three ",10,0.1,"AL"
2017-02-17,"hb259 new jurors service  criminal cases names  sealed contact  parties   specified purposes pr ",11,0,"AL"
2017-02-17,"hb261 new criminal witnesses contact   criminal defendant prohibited without notice  prosecutor penal ",11,-0.181818181818182,"AL"
2017-02-17,"politics  administration  denied   maybe     like  president obama    border",8,0.125,"AL"
2017-02-17,"cool   gang rest peacefully poppa  sista cool keep watching  us  ",9,0,"AL"
2017-02-16,"sb119 engross expungement  criminal records authorized  youthful offenders sec 152721 added ",8,-0.125,"AL"
2017-02-16,"hb203 new schedule  controlled substances fentanyl  fentanyl analogues included criminal penalties  tr ",10,-0.1,"AL"
2017-02-16,"sb187 new criminal procedure appeals  capital punishment reduce appeal time fair justice act ",12,0.166666666666667,"AL"
2017-02-15,"adding something   workout wall  hopefully help   skating   look hard ",8,0,"AL"
2017-02-15,"hb229 new criminal procedure murder  firefighter  first responder   line  duty makes  capital offe ",12,-0.25,"AL"
2017-02-15," played  ball frank asked canyon looking   photo   wall  canyons office brother let  tell  ",13,0.230769230769231,"AL"
2017-02-14," see  valentine   get home happy valentines day gang valentinesday daughter  ",10,0,"AL"
2017-02-14,"former gang member addressing   city council ",6,0.166666666666667,"AL"
2017-02-14,"yeah   show called  wall  nbc totally just new fancy plinko",10,0.2,"AL"
2017-02-12," time   super bowl  music gang  anytime   super bowl  something  time   favorite thing dip buffet",14,0.214285714285714,"AL"
2017-02-12,"every time  pull upwe   gang shit apg  marriott ",8,0,"AL"
2017-02-12," daytrip  alabama wareagle auburn    georgia border line ",7,0,"AL"
2017-02-12,"idk   seen  writing   wall   mine   taking stepsing ",7,-0.142857142857143,"AL"
2017-02-11,"sb119 new expungement  criminal records authorized  youthful offenders sec 152721 added ",8,-0.125,"AL"
2017-02-11," support  theory  asset forfeiture  drug traffickers mobsters  white collar thieves   need better protections  better ",14,0.285714285714286,"AL"
2017-02-11,"sb154 new schedule  controlled substances fentanyl  fentanyl analogues included criminal penalties  tr ",10,-0.1,"AL"
2017-02-11,"politics aside  man seventh  line   presidency  wore  hat  said make mexico great  also",13,0.230769230769231,"AL"
2017-02-11,"closing  door guys gonna get loose  make mexico great  also",10,0,"AL"
2017-02-10," name    wall  tolerance  rights memorial ",5,0.2,"AL"
2017-02-10,"gang  pretty sure     website matt works ",6,0.166666666666667,"AL"
2017-02-10,"texture wall part  interactive art wing  museum  fine arts ",9,0.222222222222222,"AL"
2017-02-10,"hb170 new pharmacy state board  inspectors renamed investigators maximum fees increased frequency  drug ",12,0.0833333333333333,"AL"
2017-02-10,"hb173 new law enforcement officers unlawful  pull  draw  firearm   deadly weapon upon criminal pe ",12,-0.25,"AL"
2017-02-09,"remember  trump supporters said   vote  rubio    gang  8 bill ",8,0.125,"AL"
2017-02-09,"  voted     protest   safeguards  prevent    used  skirt immigration laws  rejected",9,0.111111111111111,"AL"
2017-02-08,"   thought reinstating  mexico city rule    popular",6,0.5,"AL"
2017-02-08,"  back   offices   tgp    number 10000 painted   wall   ",6,0.166666666666667,"AL"
2017-02-08,"hb141 new criminal procedure  prohibit release  records  persons eligible  youthful offender status  ",11,-0.272727272727273,"AL"
2017-02-08,"hb142 new criminal procedure law enforcement agencies parental consent required  use minor   confidentia ",12,0.0833333333333333,"AL"
2017-02-07,"taking    sign mexico  airlines  bhm ",5,0,"AL"
2017-02-06," ratings   gang   super bowl  still quite popular",7,0.142857142857143,"AL"
2017-02-06,"love   hell   drug   still  rule   addiction  lust  georgia ",8,0,"AL"
2017-02-06,"  immigration eo   good example horrible policy  probably within  bounds   law",9,0,"AL"
2017-02-05,"  done   day manny 0 wall 1 lol teamrichierichfromthewaitlist 24hoursoflemons ",7,0,"AL"
2017-02-05,"make america great  trump supporters check   shop today  support small business ",11,0.272727272727273,"AL"
2017-02-05,"  like saying   controversial  order  lemonade  toomers drug  thing    toomers drug ",10,0,"AL"
2017-02-04," college students need  20ft rock climbing wall   pool wareagle  ",8,-0.125,"AL"
2017-02-04,"    work   computer lab tonight  saw  control panel   wall    ",8,0,"AL"
2017-02-04,"date night   boy beauman  lindo  oxford al ",6,0,"AL"
2017-02-03,"planning oakwood camp 2017   gang lifegoals  pumped  united methodist church ",9,0,"AL"
2017-02-03,"greek carole sepia  morning  lower border mosaic eyes mosaiceyes portrait ",10,0,"AL"
2017-02-03," criminal acts considered part  determining lack  institutional control",8,-0.125,"AL"
2017-02-03," made  wall thank   terrificnewtheatre     great birthdayweek ",6,0.333333333333333,"AL"
2017-02-02,"progressing  greek carole sepia detail   greek border mosaic eyes mosaiceyes portrait ",11,0.181818181818182,"AL"
2017-02-02," maybe      interpret trumps statement  mexico   fake ",6,-0.166666666666667,"AL"
2017-02-01,"city county  form drug task force ",6,-0.166666666666667,"AL"
2017-02-01,"learning     wall shit  enigmatv   shit makes sense  tf gargoyles  ",8,0.25,"AL"
2017-01-31,"   jazz peeps   marks 1 year   kicking  butt coco drug  kicking  ",9,-0.222222222222222,"AL"
2017-01-31,"end wall construction driving  post   electric jackhammer hooked powered   ",9,0,"AL"
2017-01-30,"love  good plant wall shuttlesworth international airport ",7,0.285714285714286,"AL"
2017-01-30,"wall street journal   heard",4,0,"AL"
2017-01-29,"gang  pen steakhouse  bbq  old york farms ",7,0,"AL"
2017-01-29,"make america great  thisway 85 south ",5,0.2,"AL"
2017-01-29,"just posted  photo   georgia border line ",6,0.166666666666667,"AL"
2017-01-28," thats    year ago though   probably talking   trump proposed  genuine ban  muslim immigration",12,0.0833333333333333,"AL"
2017-01-28,"race 3  now done   ran  mexico today alongside  friend rob   usa  share  ",11,0.0909090909090909,"AL"
2017-01-28,"alot  interval work  crossfit open prep handstand pushups  wall balls lightweight ",11,0.181818181818182,"AL"
2017-01-28,"press conference  immigration  ingram park ",5,0,"AL"
2017-01-27," guessed  much  money    drug companies planned parenthood",7,0.142857142857143,"AL"
2017-01-27,"mexican   thursday never hurt nobody  border bar  grill ",8,-0.25,"AL"
2017-01-27,"mgorbachev  different shapes forms  sizes  build  wall lovemychina great bridge   ",10,0,"AL"
2017-01-26," good    making mexico great  also",5,0.4,"AL"
2017-01-26,"starting  look like  may  pay   wall ",6,0.333333333333333,"AL"
2017-01-26,"  right state finally 1st time  mississippi alabama border ",7,0.285714285714286,"AL"
2017-01-26,"idk maybe give  440 billion wall building bucks   people  lost  manufacturing jobs",11,0,"AL"
2017-01-26," drug  alcohol awareness event   success thanks    came tonight  ",8,0.375,"AL"
2017-01-26,"  wall     riverwalk stadium ",3,0,"AL"
2017-01-25,"gang  think  just nice    topic   web     apocalypse   chit chat",9,0.333333333333333,"AL"
2017-01-25,"drug use  mental health problems often happen together ",8,0.25,"AL"
2017-01-25,"hey thanks  fronting us  cash let  just add  couple  commas     set  mexico reimbursing  us   wall",13,0,"AL"
2017-01-25,"presiding  joint judiciary committee meeting today  criminal justice system  al extensive ",10,0.2,"AL"
2017-01-25,"narrative im sure others  pointed     wall  authorized  congress   bush administration",9,0,"AL"
2017-01-25,"gang kt    hookah restaurant  lounge ",4,0,"AL"
2017-01-24,"  nikki haley ever   new mexico ",5,0,"AL"
2017-01-24,"join nida   tenth annual drugs  alcohol chat day   held  national drug  ",11,0.0909090909090909,"AL"
2017-01-24,"instead  immigration ones  specific policy choices    questionable legality     broad",9,0,"AL"
2017-01-24,"2017 will   year  opuspixellatum  draft   greek carole  meander border ",8,0.125,"AL"
2017-01-21,"   second home now  im forever mississippi ga border ",6,0,"AL"
2017-01-21,"   last  seen  criminal charges ",4,-0.5,"AL"
2017-01-21,"mighell   think rioting   felony   dc criminal code",6,-0.166666666666667,"AL"
2017-01-20,"make america great  maga inauguration2017 redwhiteandblue starsandstripes ",7,0.285714285714286,"AL"
2017-01-20,"  sure  ve kept   especially  immigration     911",4,0,"AL"
2017-01-20,"im  dat mississippi soil now wat  dew alabama border ",8,0,"AL"
2017-01-20," january   georgia border line ",4,0,"AL"
2017-01-20,"  sticker   wall  paramount   sure sign  getting tickets tomorrow ",8,0,"AL"
2017-04-19,"just posted  video  city new mexico ",6,0.166666666666667,"AZ"
2017-04-19,"rv drug bust worth  1m  port  lukeville ",5,0.2,"AZ"
2017-04-19,"lunchtime first time    awesome new mexican food s cuisine  new mexico  phoenix az ",11,0,"AZ"
2017-04-19,"lust4dustrun   mexico    boys  1313  congress ",4,0,"AZ"
2017-04-19," important reason    good ro system  big wall  scale    inlet valve   ",9,0.333333333333333,"AZ"
2017-04-19,"   workout anymore repost bowelwidth    divide new mexico ",7,-0.142857142857143,"AZ"
2017-04-19,"1 brown thrasher toxostoma rufum  usnew mexicosilver city1018 west luck street  32785x108286  20170418 1756",10,0.1,"AZ"
2017-04-19,"first stage race   season   go gila2017 letsgochamp  city new mexico ",9,-0.111111111111111,"AZ"
2017-04-19,"dancin   diving board danceismydrug   disruptive drug  choice  ",7,-0.142857142857143,"AZ"
2017-04-19,"   chandelier   border mexican grill  cantina ",5,0,"AZ"
2017-04-18,"  millers border patrol finds 26k pounds  marijuana  valley couples motorhome  saturday pot  va ",11,-0.0909090909090909,"AZ"
2017-04-18,"first 2 beers   day happy tuesday everyone  city new mexico ",9,0.111111111111111,"AZ"
2017-04-18,"  frys food  drug    scottsdale az ",4,0,"AZ"
2017-04-18,"cactus blossom season    consequences new mexico ",6,0.166666666666667,"AZ"
2017-04-18,"talking science environmentalism  earth day  morning  gmcr   city new mexico ",10,0,"AZ"
2017-04-18," huggable ways received  mention   wall street journal yesterday hugging  caring  catching  hugs jim pictwittercomcq4qw585w0",14,0.142857142857143,"AZ"
2017-04-18," areas   border  seen declines    70 percent   last two months john kelly said ",11,-0.0909090909090909,"AZ"
2017-04-17,"stephanie going straight   wall explorearizona phoenix arizona camelback happy fun ",9,0.222222222222222,"AZ"
2017-04-17,"drugsniffing lizard joins avondale police department abc15 ",7,0.142857142857143,"AZ"
2017-04-17,"daytripper topock topock66 coloradoriver beautifulscenery river  arizona border ",8,0,"AZ"
2017-04-17,"family departure song bye arizona new mexico  oklahoma   come roadtrip2017 ",10,0.1,"AZ"
2017-04-17,"1 brown thrasher toxostoma rufum  usnew mexicosilver city1018 west luck street  32785x108286  20170416 1622",10,0.1,"AZ"
2017-04-17," want    wall phoenix streetart rooseveltrow abstract thecolors  row ",8,0,"AZ"
2017-04-17,"yooo happy easter every one    doin  city new mexico ",9,0.111111111111111,"AZ"
2017-04-16,"played  stacking game  spock sleepycat lazy  city new mexico ",9,0.111111111111111,"AZ"
2017-04-16,"merry easter y openeyes  city new mexico ",6,0.166666666666667,"AZ"
2017-04-16,"laughlin left    money 7 bucks  nevada border laughlin ",7,0,"AZ"
2017-04-16,"hop    dream job  waiting ",4,-0.25,"AZ"
2017-04-16,"two   gang studs easter boys  tank southern baptist church ",9,0.111111111111111,"AZ"
2017-04-16," hit 1700 wins last night letsss goooo baby ha ha  city new mexico ",10,0,"AZ"
2017-04-16,"montini want    brick   border wall ",5,0,"AZ"
2017-04-16,"ap exgovernor  mexicos veracruz detained  guatemala  money laundering organized crime charges ",10,-0.2,"AZ"
2017-04-16,"jib  today finessekrew bmx ridaz lovebmx ugly thecomeupbmx strangerco gua gang  ",11,-0.0909090909090909,"AZ"
2017-04-16,"   wait   exhibit  open   traveled  distrito federal mexico  visit ",8,0.125,"AZ"
2017-04-16,"  pollack tempe cinema   great wall  tempe az ",6,0.166666666666667,"AZ"
2017-04-15,"happy easter   gang impactchurch eggciting wheresthecandy  church ",7,0.142857142857143,"AZ"
2017-04-15,"staycation california nevada border laughlin ",5,0,"AZ"
2017-04-15," mariah     yet  arizona border ",4,0,"AZ"
2017-04-15,"todays climb  dowa yalanne  great  pueblo new mexico ",8,0.125,"AZ"
2017-04-15,"easter shopping s food  drug    scottsdale az ",5,0,"AZ"
2017-04-15,"loving  double xp boys ha ha  mp 14 now  city new mexico ",7,0,"AZ"
2017-04-15,"casa mxico special invite    join us  sample  finest tequila  ",8,0.375,"AZ"
2017-04-15,"hello arizona travel crosscountrydrive  state border ",6,0.333333333333333,"AZ"
2017-04-15,"britbailey1   doofus snapchat victoriassecret whataderp  city new mexico ",8,0,"AZ"
2017-04-15,"britbailey1  drinking  sonic drink howrude sonicdrivein  city new mexico ",9,0,"AZ"
2017-04-15,"ben jealous speaking  corporatization   criminal justice ",6,0,"AZ"
2017-04-14,"175  color tshirt  mexico  western college ",5,0,"AZ"
2017-04-14,"just left california  arizona border ",5,0.2,"AZ"
2017-04-14,"last state almost   finish line roadtrip arizona newmexico  mexico  arizona state ",11,0.181818181818182,"AZ"
2017-04-14,"just posted  photo  city new mexico ",6,0.166666666666667,"AZ"
2017-04-14,"now  chanting  stupid wall flaketownhall 12news ",6,-0.166666666666667,"AZ"
2017-04-14," fifth wall cofounder brad greiwe   speaking    ",6,0,"AZ"
2017-04-13,"  mexicousa international border  sonoyta ",4,0,"AZ"
2017-04-13,"spectacular view   continental divide  l  nation thoreau new mexico ",8,0,"AZ"
