"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","perc_negative_usa","total_tweet_usa","total_negative_usa","mean_sentiment","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"KY",5,"Kentucky",0,0,39,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",6,"Kentucky",0.0740740740740741,2,27,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",7,"Kentucky",0.0666666666666667,2,30,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",8,"Kentucky",0,0,27,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",9,"Kentucky",0,0,33,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",10,"Kentucky",0,0,28,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",11,"Kentucky",0.0465116279069767,2,43,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",12,"Kentucky",0,0,23,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",13,"Kentucky",0.0769230769230769,2,26,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"KY",14,"Kentucky",0.157894736842105,3,19,NA,NA,NA,NA,1010668,4440204,158744,3.6,9992,0.2,80974,1.8,1436200,1129116,1183379,691509,32.3,25.4,26.7,15.6,429573,991791,873037,415937,293666,14.3,33,29,13.8,9.8,6.1,67110,17.9," 1"
"LA",1,"Louisiana",0.1,2,20,0,2,0,0.125,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",2,"Louisiana",0.162790697674419,7,43,0.346153846153846,26,9,0.0143291537522307,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",3,"Louisiana",0.0227272727272727,1,44,0.333333333333333,24,8,0.0256944444444444,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",4,"Louisiana",0.0588235294117647,3,51,0.0909090909090909,22,2,0.054527417027417,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",5,"Louisiana",0,0,39,0.2,20,4,0.0507575757575758,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",6,"Louisiana",0.0740740740740741,2,27,0.260869565217391,23,6,0.0320001254783863,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",7,"Louisiana",0.0666666666666667,2,30,0.193548387096774,31,6,0.0375847271008561,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",8,"Louisiana",0,0,27,0.181818181818182,33,6,0.087987012987013,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",9,"Louisiana",0,0,33,0.189189189189189,37,7,0.0412181662181662,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",10,"Louisiana",0,0,28,0.137931034482759,29,4,0.0431183758769966,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",11,"Louisiana",0.0465116279069767,2,43,0.375,32,12,0.00512040043290043,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",12,"Louisiana",0,0,23,0.307692307692308,26,8,0.0487956487956488,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",13,"Louisiana",0.0769230769230769,2,26,0.347826086956522,23,8,0.00172846477194304,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"LA",14,"Louisiana",0.157894736842105,3,19,0.0909090909090909,11,1,0.0562770562770563,1264996,4663616,234920,5,11239,0.2,96581,2.1,1555675,1246089,1185145,676707,33.4,26.8,25.5,14.5,471960,1055768,842620,483170,254423,15.2,34,27.1,15.5,8.2,6.9,68823,19.4," 1"
"MA",1,"Massachusetts",0.1,2,20,0.0833333333333333,24,2,0.0611126142376142,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",2,"Massachusetts",0.162790697674419,7,43,0.338345864661654,133,45,0.0218551394303274,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",3,"Massachusetts",0.0227272727272727,1,44,0.234782608695652,115,27,0.036588025501069,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",4,"Massachusetts",0.0588235294117647,3,51,0.275,40,11,0.0306045343545344,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",5,"Massachusetts",0,0,39,0.18,50,9,0.059502886002886,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",6,"Massachusetts",0.0740740740740741,2,27,0.308823529411765,68,21,0.0151239283592225,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",7,"Massachusetts",0.0666666666666667,2,30,0.222222222222222,54,12,0.0193889957778847,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",8,"Massachusetts",0,0,27,0.126984126984127,63,8,0.0497837259742022,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",9,"Massachusetts",0,0,33,0.156862745098039,51,8,0.0515766912825736,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",10,"Massachusetts",0,0,28,0.192982456140351,57,11,0.0606497303865725,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",11,"Massachusetts",0.0465116279069767,2,43,0.17910447761194,67,12,0.0489394105065747,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",12,"Massachusetts",0,0,23,0.163636363636364,55,9,0.0283556342647252,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",13,"Massachusetts",0.0769230769230769,2,26,0.243243243243243,37,9,0.049987324987325,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MA",14,"Massachusetts",0.157894736842105,3,19,0.290322580645161,31,9,0.0234091177639565,2537326,6830193,789127,11.6,164712,2.4,502612,7.4,2081398,1798348,1872223,1078224,30.4,26.3,27.4,15.8,454360,1150846,1105887,1128877,908825,9.6,24.2,23.3,23.8,19.1,5.4,106627,10.8,NA
"MD",1,"Maryland",0.1,2,20,0.161904761904762,105,17,0.0785454228311371,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",2,"Maryland",0.162790697674419,7,43,0.315018315018315,273,86,0.00372689988074603,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",3,"Maryland",0.0227272727272727,1,44,0.301775147928994,169,51,0.00981369058292135,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",4,"Maryland",0.0588235294117647,3,51,0.372881355932203,118,44,-0.000472385430012547,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",5,"Maryland",0,0,39,0.313559322033898,118,37,0.00762375571697605,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",6,"Maryland",0.0740740740740741,2,27,0.307086614173228,127,39,-0.00382784319792194,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",7,"Maryland",0.0666666666666667,2,30,0.223684210526316,76,17,0.0571100317810844,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",8,"Maryland",0,0,27,0.270588235294118,85,23,0.0360376878023937,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",9,"Maryland",0,0,33,0.363636363636364,88,32,-0.0154053963713055,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",10,"Maryland",0,0,28,0.219178082191781,73,16,0.0437222214619475,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",11,"Maryland",0.0465116279069767,2,43,0.242105263157895,95,23,0.0286828376302061,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",12,"Maryland",0,0,23,0.302083333333333,96,29,0.039609031015281,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",13,"Maryland",0.0769230769230769,2,26,0.259259259259259,81,21,0.0317499030461993,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"MD",14,"Maryland",0.157894736842105,3,19,0.394736842105263,38,15,-0.015069871648819,1773448.5,6003435,588912,9.8,84391,1.4,442435,7.4,1888577,1594352,1645169,875337,31.5,26.6,27.4,14.6,409757,1021847,1052689,877641,752924,10,24.8,25.5,21.3,18.3,5.6,107482,9.4,NA
"ME",1,"Maine",0.1,2,20,0,1,0,0.285714285714286,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",2,"Maine",0.162790697674419,7,43,0.5,6,3,-0.0201058201058201,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",3,"Maine",0.0227272727272727,1,44,0.1,10,1,0.0952272727272727,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",4,"Maine",0.0588235294117647,3,51,0,2,0,0.111111111111111,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",5,"Maine",0,0,39,0,5,0,0.22020202020202,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",6,"Maine",0.0740740740740741,2,27,0,3,0,0.214814814814815,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",7,"Maine",0.0666666666666667,2,30,0.333333333333333,3,1,0.1,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",8,"Maine",0,0,27,0.333333333333333,6,2,0.0851851851851852,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",9,"Maine",0,0,33,0.0909090909090909,11,1,0.0944444444444444,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",10,"Maine",0,0,28,0.142857142857143,7,1,-0.013997113997114,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",11,"Maine",0.0465116279069767,2,43,0.25,4,1,0.0143939393939394,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",12,"Maine",0,0,23,0.2,10,2,0.0341269841269841,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",13,"Maine",0.0769230769230769,2,26,0,5,0,0.0793650793650794,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"ME",14,"Maine",0.157894736842105,3,19,0.333333333333333,3,1,0.05,317217.5,1332813,21421,1.6,4113,0.3,22175,1.7,364916,308563,400158,259176,27.4,23.2,30,19.4,74426,308013,286179,190172,109107,7.7,31.8,29.6,19.6,11.3,4.6,73210,12.5,NA
"MI",1,"Michigan",0.1,2,20,0.4375,16,7,-0.0486607142857143,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",2,"Michigan",0.162790697674419,7,43,0.276190476190476,105,29,-0.00190088622861732,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",3,"Michigan",0.0227272727272727,1,44,0.363636363636364,66,24,-0.0176724159678705,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",4,"Michigan",0.0588235294117647,3,51,0.27027027027027,37,10,0.00682890682890683,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",5,"Michigan",0,0,39,0.181818181818182,44,8,0.0184269644496917,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",6,"Michigan",0.0740740740740741,2,27,0.25,40,10,-0.00392406204906205,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",7,"Michigan",0.0666666666666667,2,30,0.257142857142857,35,9,-0.0132467532467532,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",8,"Michigan",0,0,27,0.245614035087719,57,14,0.0163909677067572,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",9,"Michigan",0,0,33,0.171428571428571,35,6,0.0438909503195217,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",10,"Michigan",0,0,28,0.28,50,14,0.013980463980464,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",11,"Michigan",0.0465116279069767,2,43,0.368421052631579,38,14,-0.0207260575681628,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",12,"Michigan",0,0,23,0.25,24,6,0.00123181216931217,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",13,"Michigan",0.0769230769230769,2,26,0.184210526315789,38,7,0.0433194729247361,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",14,"Michigan",0.157894736842105,3,19,0.166666666666667,18,3,0.0555916305916306,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MN",1,"Minnesota",0.1,2,20,0.222222222222222,9,2,0.0328483245149912,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",2,"Minnesota",0.162790697674419,7,43,0.333333333333333,24,8,0.0115710678210678,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",3,"Minnesota",0.0227272727272727,1,44,0.238095238095238,21,5,0.0642341785198928,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",4,"Minnesota",0.0588235294117647,3,51,0.263157894736842,19,5,0.0415869218500797,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",5,"Minnesota",0,0,39,0.266666666666667,15,4,0.0707061457061457,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",6,"Minnesota",0.0740740740740741,2,27,0.290322580645161,31,9,0.0418889354373225,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",7,"Minnesota",0.0666666666666667,2,30,0.444444444444444,18,8,-0.0442720859387526,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",8,"Minnesota",0,0,27,0.357142857142857,28,10,0.0189664502164502,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",9,"Minnesota",0,0,33,0.3,20,6,0.0212103174603175,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",10,"Minnesota",0,0,28,0.166666666666667,12,2,0.0393939393939394,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",11,"Minnesota",0.0465116279069767,2,43,0.25,12,3,0.081213924963925,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
